id	date	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	DATA	DATA_TYPE_appendixes	DATA_TYPE_data_supplements	DATA_TYPE_shared_data	FUNDER	FNS_FUNDER	EU_FUNDER	type	DOI_AOU	DOI	PMID	AOU	PUBMED	PMID_PUBMED	MERGED_BY_PMID	MERGED_BY_DOI	DATA_PUBMED
unige:168422	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/eurheartj/ehab340	10.1093/EURHEARTJ/EHAB340	34136915	1	1	34136915	0	1	0
unige:168424	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.3389/fped.2021.681538	10.3389/FPED.2021.681538	34222150	1	1	34222150	1	0	0
unige:168424	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.3389/fped.2021.681538	10.3389/FPED.2021.681538	34222150	1	1	34222150	0	1	0
unige:168437	2021	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/clr.13838	10.1111/CLR.13838	34642986	1	1	34642986	1	0	0
unige:168437	2021	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/clr.13838	10.1111/CLR.13838	34642986	1	1	34642986	0	1	0
unige:168500	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.3389/fnins.2022.1051038	10.3389/FNINS.2022.1051038	36440281	1	1	36440281	1	0	0
unige:168500	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.3389/fnins.2022.1051038	10.3389/FNINS.2022.1051038	36440281	1	1	36440281	0	1	0
unige:168505	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1136/bcr-2021-245666	10.1136/BCR-2021-245666	35858735	1	1	35858735	1	0	0
unige:168505	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1136/bcr-2021-245666	10.1136/BCR-2021-245666	35858735	1	1	35858735	0	1	0
unige:168522	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/j.ejogrb.2021.09.020	10.1016/J.EJOGRB.2021.09.020	34600188	1	1	34600188	1	0	0
unige:168522	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/j.ejogrb.2021.09.020	10.1016/J.EJOGRB.2021.09.020	34600188	1	1	34600188	0	1	0
unige:168569	2021	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3390/vaccines9040306	10.3390/VACCINES9040306	33804886	1	1	33804886	0	1	1
unige:168569	2021	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3390/vaccines9040306	10.3390/VACCINES9040306	33804886	1	1	33804886	1	0	1
unige:168572	2021	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/cid/ciaa1837	10.1093/CID/CIAA1837	33285564	1	1	33285564	1	0	0
unige:168572	2021	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/cid/ciaa1837	10.1093/CID/CIAA1837	33285564	1	1	33285564	0	1	0
unige:168663	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1186/s12991-021-00351-5	10.1186/S12991-021-00351-5	33985548	1	1	33985548	1	0	1
unige:168663	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1186/s12991-021-00351-5	10.1186/S12991-021-00351-5	33985548	1	1	33985548	0	1	1
unige:168697	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.1186/s13613-021-00940-3	10.1186/S13613-021-00940-3	34714451	1	1	34714451	1	0	0
unige:168697	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.1186/s13613-021-00940-3	10.1186/S13613-021-00940-3	34714451	1	1	34714451	0	1	0
unige:168723	2019	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1038/s41598-019-40588-5	10.1038/S41598-019-40588-5	30862916	1	1	30862916	1	0	0
unige:168723	2019	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1038/s41598-019-40588-5	10.1038/S41598-019-40588-5	30862916	1	1	30862916	0	1	0
unige:168726	2021	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/nph.17090	10.1111/NPH.17090	33205512	1	1	33205512	0	1	0
unige:168726	2021	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/nph.17090	10.1111/NPH.17090	33205512	1	1	33205512	1	0	0
unige:168727	2019	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/pce.13537	10.1111/PCE.13537	30767240	1	1	30767240	1	0	0
unige:168727	2019	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/pce.13537	10.1111/PCE.13537	30767240	1	1	30767240	0	1	0
unige:168730	2022	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.1111/nph.17974	10.1111/NPH.17974	35037254	1	1	35037254	1	0	0
unige:168730	2022	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.1111/nph.17974	10.1111/NPH.17974	35037254	1	1	35037254	0	1	0
unige:168732	2019	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.1186/s12870-019-2071-9	10.1186/S12870-019-2071-9	31684863	1	1	31684863	1	0	0
unige:168732	2019	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.1186/s12870-019-2071-9	10.1186/S12870-019-2071-9	31684863	1	1	31684863	0	1	0
unige:168733	2022	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	Article scientifique	10.1016/j.jbc.2022.102438	10.1016/J.JBC.2022.102438	36049521	1	1	36049521	1	0	0
unige:168733	2022	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	Article scientifique	10.1016/j.jbc.2022.102438	10.1016/J.JBC.2022.102438	36049521	1	1	36049521	0	1	0
unige:168734	2021	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/nph.17127	10.1111/NPH.17127	33264424	1	1	33264424	1	0	0
unige:168734	2021	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/nph.17127	10.1111/NPH.17127	33264424	1	1	33264424	0	1	0
unige:168737	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1111/tpj.15859	10.1111/TPJ.15859	35673947	1	1	35673947	0	1	0
unige:168737	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1111/tpj.15859	10.1111/TPJ.15859	35673947	1	1	35673947	1	0	0
unige:168781	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.3390/brainsci11060692	10.3390/BRAINSCI11060692	34070294	1	1	34070294	1	0	0
unige:168781	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.3390/brainsci11060692	10.3390/BRAINSCI11060692	34070294	1	1	34070294	0	1	0
unige:168788	2019	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	Article scientifique	10.3390/jcm8101508	10.3390/JCM8101508	31547076	1	1	31547076	1	0	0
unige:168788	2019	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	Article scientifique	10.3390/jcm8101508	10.3390/JCM8101508	31547076	1	1	31547076	0	1	0
unige:168794	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1016/j.neuroimage.2022.118964	10.1016/J.NEUROIMAGE.2022.118964	35124227	1	1	35124227	1	0	0
unige:168794	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1016/j.neuroimage.2022.118964	10.1016/J.NEUROIMAGE.2022.118964	35124227	1	1	35124227	0	1	0
unige:168797	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.1016/j.neuroimage.2021.118331	10.1016/J.NEUROIMAGE.2021.118331	34237444	1	1	34237444	1	0	0
unige:168797	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.1016/j.neuroimage.2021.118331	10.1016/J.NEUROIMAGE.2021.118331	34237444	1	1	34237444	0	1	0
unige:168799	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	Article scientifique	10.1111/desc.13126	10.1111/DESC.13126	34060677	1	1	34060677	0	1	0
unige:168799	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	Article scientifique	10.1111/desc.13126	10.1111/DESC.13126	34060677	1	1	34060677	1	0	0
unige:168800	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1177/10738584221101827	10.1177/10738584221101827	35822665	1	1	35822665	1	0	0
unige:168800	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1177/10738584221101827	10.1177/10738584221101827	35822665	1	1	35822665	0	1	0
unige:168801	2021	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	Article scientifique	10.1016/j.neuroimage.2021.118471	10.1016/J.NEUROIMAGE.2021.118471	34455063	1	1	34455063	1	0	0
unige:168801	2021	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	Article scientifique	10.1016/j.neuroimage.2021.118471	10.1016/J.NEUROIMAGE.2021.118471	34455063	1	1	34455063	0	1	0
unige:168803	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1016/j.neuroimage.2021.118518	10.1016/J.NEUROIMAGE.2021.118518	34469853	1	1	34469853	1	0	0
unige:168803	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1016/j.neuroimage.2021.118518	10.1016/J.NEUROIMAGE.2021.118518	34469853	1	1	34469853	0	1	0
unige:168806	2021	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	Article scientifique	10.1038/s41597-021-00941-8	10.1038/S41597-021-00941-8	34400655	1	1	34400655	1	0	0
unige:168806	2021	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	Article scientifique	10.1038/s41597-021-00941-8	10.1038/S41597-021-00941-8	34400655	1	1	34400655	0	1	0
unige:168807	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	Article scientifique	10.1038/s41596-021-00588-0	10.1038/S41596-021-00588-0	34400839	1	1	34400839	1	0	0
unige:168807	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	Article scientifique	10.1038/s41596-021-00588-0	10.1038/S41596-021-00588-0	34400839	1	1	34400839	0	1	0
unige:168808	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	Article scientifique	10.1093/cercor/bhaa289	10.1093/CERCOR/BHAA289	33108795	1	1	33108795	1	0	0
unige:168808	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	Article scientifique	10.1093/cercor/bhaa289	10.1093/CERCOR/BHAA289	33108795	1	1	33108795	0	1	0
unige:168809	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.3390/biomedicines10092147	10.3390/BIOMEDICINES10092147	36140248	1	1	36140248	1	0	0
unige:168809	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.3390/biomedicines10092147	10.3390/BIOMEDICINES10092147	36140248	1	1	36140248	0	1	0
unige:168810	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1186/s40359-021-00553-2	10.1186/S40359-021-00553-2	33789770	1	1	33789770	0	1	1
unige:168810	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1186/s40359-021-00553-2	10.1186/S40359-021-00553-2	33789770	1	1	33789770	1	0	1
unige:168811	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.3389/fpsyt.2022.835580	10.3389/FPSYT.2022.835580	35815035	1	1	35815035	1	0	0
unige:168811	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.3389/fpsyt.2022.835580	10.3389/FPSYT.2022.835580	35815035	1	1	35815035	0	1	0
unige:168812	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.3389/fnins.2021.669194	10.3389/FNINS.2021.669194	34220428	1	1	34220428	1	0	0
unige:168812	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.3389/fnins.2021.669194	10.3389/FNINS.2021.669194	34220428	1	1	34220428	0	1	0
unige:168813	2022	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	Article scientifique	10.1371/journal.pone.0274597	10.1371/JOURNAL.PONE.0274597	36301971	1	1	36301971	1	0	1
unige:168813	2022	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	Article scientifique	10.1371/journal.pone.0274597	10.1371/JOURNAL.PONE.0274597	36301971	1	1	36301971	0	1	1
unige:168816	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1186/s12931-022-02215-2	10.1186/S12931-022-02215-2	36243752	1	1	36243752	1	0	0
unige:168816	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1186/s12931-022-02215-2	10.1186/S12931-022-02215-2	36243752	1	1	36243752	0	1	0
unige:168817	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1097/EJA.0000000000001646	10.1097/EJA.0000000000001646	34845167	1	1	34845167	0	1	1
unige:168817	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1097/EJA.0000000000001646	10.1097/EJA.0000000000001646	34845167	1	1	34845167	1	0	1
unige:168819	2022	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	Article scientifique	10.1016/j.bja.2022.07.041	10.1016/J.BJA.2022.07.041	36085092	1	1	36085092	1	0	1
unige:168819	2022	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	Article scientifique	10.1016/j.bja.2022.07.041	10.1016/J.BJA.2022.07.041	36085092	1	1	36085092	0	1	1
unige:168820	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.53738/REVMED.2022.18.797.1802	10.53738/REVMED.2022.18.797.1802	36170133	1	1	36170133	1	0	0
unige:168820	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.53738/REVMED.2022.18.797.1802	10.53738/REVMED.2022.18.797.1802	36170133	1	1	36170133	0	1	0
unige:168824	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/plphys/kiac048	10.1093/PLPHYS/KIAC048	35139220	1	1	35139220	1	0	0
unige:168824	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/plphys/kiac048	10.1093/PLPHYS/KIAC048	35139220	1	1	35139220	0	1	0
unige:168825	2019	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1104/pp.18.01346	10.1104/PP.18.01346	30837347	1	1	30837347	1	0	0
unige:168825	2019	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1104/pp.18.01346	10.1104/PP.18.01346	30837347	1	1	30837347	0	1	0
unige:168826	2019	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.1111/tpj.14379	10.1111/TPJ.14379	31063672	1	1	31063672	1	0	0
unige:168826	2019	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.1111/tpj.14379	10.1111/TPJ.14379	31063672	1	1	31063672	0	1	0
unige:168827	2020	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.1038/s42003-020-0927-z	10.1038/S42003-020-0927-Z	32372067	1	1	32372067	0	1	0
unige:168827	2020	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.1038/s42003-020-0927-z	10.1038/S42003-020-0927-Z	32372067	1	1	32372067	1	0	0
unige:168886	2021	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.7555/JBR.35.20210036	10.7555/JBR.35.20210036	34253695	1	1	34253695	1	0	0
unige:168886	2021	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.7555/JBR.35.20210036	10.7555/JBR.35.20210036	34253695	1	1	34253695	0	1	0
unige:168890	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1146/annurev-micro-041020-032624	10.1146/ANNUREV-MICRO-041020-032624	35395168	1	1	35395168	1	0	0
unige:168890	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1146/annurev-micro-041020-032624	10.1146/ANNUREV-MICRO-041020-032624	35395168	1	1	35395168	0	1	0
unige:168900	2018	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1371/journal.pone.0209743	10.1371/JOURNAL.PONE.0209743	30586464	1	1	30586464	1	0	0
unige:168900	2018	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1371/journal.pone.0209743	10.1371/JOURNAL.PONE.0209743	30586464	1	1	30586464	0	1	0
unige:168904	2021	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.1093/femsec/fiab010	10.1093/FEMSEC/FIAB010	33512460	1	1	33512460	1	0	1
unige:168904	2021	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.1093/femsec/fiab010	10.1093/FEMSEC/FIAB010	33512460	1	1	33512460	0	1	1
unige:168905	2019	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1080/00275514.2018.1528129	10.1080/00275514.2018.1528129	30640580	1	1	30640580	0	1	1
unige:168905	2019	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1080/00275514.2018.1528129	10.1080/00275514.2018.1528129	30640580	1	1	30640580	1	0	1
unige:168910	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.1093/ofid/ofac592	10.1093/OFID/OFAC592	36504700	1	1	36504700	1	0	0
unige:168910	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.1093/ofid/ofac592	10.1093/OFID/OFAC592	36504700	1	1	36504700	0	1	0
unige:168915	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.53738/REVMED.2022.18.779.847	10.53738/REVMED.2022.18.779.847	35481523	1	1	35481523	1	0	0
unige:168915	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.53738/REVMED.2022.18.779.847	10.53738/REVMED.2022.18.779.847	35481523	1	1	35481523	0	1	0
unige:168927	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1136/rmdopen-2021-002160	10.1136/RMDOPEN-2021-002160	35296533	1	1	35296533	1	0	0
unige:168927	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1136/rmdopen-2021-002160	10.1136/RMDOPEN-2021-002160	35296533	1	1	35296533	0	1	0
unige:168933	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.1093/ofid/ofab471	10.1093/OFID/OFAB471	34660836	1	1	34660836	1	0	0
unige:168933	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.1093/ofid/ofab471	10.1093/OFID/OFAB471	34660836	1	1	34660836	0	1	0
unige:168962	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3389/fcimb.2022.807668	10.3389/FCIMB.2022.807668	35186794	1	1	35186794	1	0	0
unige:168962	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3389/fcimb.2022.807668	10.3389/FCIMB.2022.807668	35186794	1	1	35186794	0	1	0
unige:168963	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.53738/REVMED.2022.18.789.1373	10.53738/REVMED.2022.18.789.1373	35792593	1	1	35792593	1	0	0
unige:168963	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.53738/REVMED.2022.18.789.1373	10.53738/REVMED.2022.18.789.1373	35792593	1	1	35792593	0	1	0
unige:168965	2022	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Article scientifique	10.1159/000520033	10.1159/000520033	34875659	1	1	34875659	0	1	0
unige:168965	2022	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Article scientifique	10.1159/000520033	10.1159/000520033	34875659	1	1	34875659	1	0	0
unige:168966	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1097/TP.0000000000004109	10.1097/TP.0000000000004109	35389968	1	1	35389968	1	0	0
unige:168966	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1097/TP.0000000000004109	10.1097/TP.0000000000004109	35389968	1	1	35389968	0	1	0
unige:168972	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.3389/ti.2022.10255	10.3389/TI.2022.10255	35664427	1	1	35664427	1	0	0
unige:168972	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.3389/ti.2022.10255	10.3389/TI.2022.10255	35664427	1	1	35664427	0	1	0
unige:168992	2021	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.1038/s42003-021-02494-3	10.1038/S42003-021-02494-3	34400754	1	1	34400754	1	0	0
unige:168992	2021	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.1038/s42003-021-02494-3	10.1038/S42003-021-02494-3	34400754	1	1	34400754	0	1	0
unige:168995	2019	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.3389/fpls.2019.01156	10.3389/FPLS.2019.01156	31608094	1	1	31608094	1	0	0
unige:168995	2019	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique	10.3389/fpls.2019.01156	10.3389/FPLS.2019.01156	31608094	1	1	31608094	0	1	0
unige:169012	2021	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1080/1744666X.2020.1857733	10.1080/1744666X.2020.1857733	33251833	1	1	33251833	0	1	0
unige:169012	2021	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1080/1744666X.2020.1857733	10.1080/1744666X.2020.1857733	33251833	1	1	33251833	1	0	0
unige:169014	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.1136/jmedgenet-2021-108062	10.1136/JMEDGENET-2021-108062	34782441	1	1	34782441	1	0	0
unige:169014	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.1136/jmedgenet-2021-108062	10.1136/JMEDGENET-2021-108062	34782441	1	1	34782441	0	1	0
unige:169016	2022	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	Article scientifique	10.3390/cancers14071636	10.3390/CANCERS14071636	35406409	1	1	35406409	1	0	0
unige:169016	2022	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	Article scientifique	10.3390/cancers14071636	10.3390/CANCERS14071636	35406409	1	1	35406409	0	1	0
unige:169017	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3390/cancers13246254	10.3390/CANCERS13246254	34944873	1	1	34944873	1	0	0
unige:169017	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3390/cancers13246254	10.3390/CANCERS13246254	34944873	1	1	34944873	0	1	0
unige:169022	2021	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1073/pnas.2105323118	10.1073/PNAS.2105323118	34725151	1	1	34725151	1	0	0
unige:169022	2021	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1073/pnas.2105323118	10.1073/PNAS.2105323118	34725151	1	1	34725151	0	1	0
unige:169024	2021	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/j.smim.2021.101538	10.1016/J.SMIM.2021.101538	34876331	1	1	34876331	1	0	0
unige:169024	2021	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/j.smim.2021.101538	10.1016/J.SMIM.2021.101538	34876331	1	1	34876331	0	1	0
unige:169036	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1038/s41587-022-01339-6	10.1038/S41587-022-01339-6	35654978	1	1	35654978	0	1	0
unige:169036	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1038/s41587-022-01339-6	10.1038/S41587-022-01339-6	35654978	1	1	35654978	1	0	0
unige:169040	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/s11864-022-00982-0	10.1007/S11864-022-00982-0	35482170	1	1	35482170	1	0	0
unige:169040	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/s11864-022-00982-0	10.1007/S11864-022-00982-0	35482170	1	1	35482170	0	1	0
unige:169059	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1016/S1473-3099(22)00227-4	10.1016/S1473-3099(22)00227-4	35636446	1	1	35636446	1	0	0
unige:169059	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1016/S1473-3099(22)00227-4	10.1016/S1473-3099(22)00227-4	35636446	1	1	35636446	0	1	0
unige:169074	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.5603/CJ.a2022.0105	10.5603/CJ.A2022.0105	36385602	1	1	36385602	1	0	0
unige:169074	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.5603/CJ.a2022.0105	10.5603/CJ.A2022.0105	36385602	1	1	36385602	0	1	0
unige:169077	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/j.cjco.2020.07.020	10.1016/J.CJCO.2020.07.020	33305244	1	1	33305244	1	0	0
unige:169077	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/j.cjco.2020.07.020	10.1016/J.CJCO.2020.07.020	33305244	1	1	33305244	0	1	0
unige:169079	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1152/ajpheart.00451.2020	10.1152/AJPHEART.00451.2020	33064556	1	1	33064556	0	1	0
unige:169079	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1152/ajpheart.00451.2020	10.1152/AJPHEART.00451.2020	33064556	1	1	33064556	1	0	0
unige:169080	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1152/ajpheart.00172.2020	10.1152/AJPHEART.00172.2020	32822212	1	1	32822212	1	0	0
unige:169080	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1152/ajpheart.00172.2020	10.1152/AJPHEART.00172.2020	32822212	1	1	32822212	0	1	0
