id	doi
unige:39305	10.1016/j.foodchem.2013.07.125
unige:39306	10.1016/j.aca.2013.12.043
unige:39307	10.1016/j.foodchem.2013.10.103
unige:39308	10.1016/j.chroma.2014.03.006
unige:39310	10.13097/archive-ouverte/unige:39310
unige:39311	10.1209/0295-5075/107/30004
unige:39312	10.13097/archive-ouverte/unige:39312
unige:39313	10.13097/archive-ouverte/unige:39313
unige:39314	10.13097/archive-ouverte/unige:39314
unige:39315	10.13097/archive-ouverte/unige:39315
unige:39316	10.13097/archive-ouverte/unige:39316
unige:39333	10.13097/archive-ouverte/unige:39333
unige:39334	10.13097/archive-ouverte/unige:39334
unige:39335	10.13097/archive-ouverte/unige:39335
unige:39336	10.13097/archive-ouverte/unige:39336
unige:39352	10.1002/2014eo070005
unige:39353	10.1007/s00445-010-0404-5
unige:39354	10.1016/j.gca.2013.09.034
unige:39355	10.1016/j.gca.2012.10.048
unige:39381	10.1002/anie.201402831
unige:39382	10.1016/j.thromres.2014.01.022
unige:39383	10.1182/blood-2013-12-547182
unige:39384	10.2337/db14-0318
unige:39385	10.2337/dc14-0396
unige:39457	10.1186/1471-2482-14-48
unige:39458	10.1186/2193-1801-3-287
unige:39459	10.1016/j.eclnm.2011.12.008
unige:39460	10.1097/01.tp.0000151764.39095.ca
unige:39461	10.1111/codi.12593
unige:39462	10.1007/s00259-014-2786-7
unige:39463	10.1016/j.jse.2013.11.019
unige:39464	10.1016/j.ridd.2014.07.013
unige:39466	10.1016/j.resp.2014.06.012
unige:39469	10.1016/j.aquabot.2014.01.007
unige:39470	10.1039/C4CC05260A
unige:39471	10.1080/00206814.2014.942391
unige:39472	10.2113/gselements.6.4.235
unige:39473	10.1029/2012GL052566
unige:39474	10.1016/j.jvolgeores.2014.02.014
unige:39475	10.1007/s00221-014-3839-7
unige:39476	10.1016/j.neuropsychologia.2014.05.009
unige:39477	10.1007/s10212-013-0207-0
unige:39478	10.1016/j.jvolgeores.2012.06.006
unige:39479	10.1016/j.epsl.2014.02.051
unige:39481	10.1144/M39.4
unige:39488	10.13097/archive-ouverte/unige:39488
unige:39490	10.13097/archive-ouverte/unige:39490
unige:39491	10.1371/journal.pone.0024737
unige:39492	10.1016/j.ydbio.2004.07.037
unige:39493	10.1006/dbio.2002.0676
unige:39494	10.1016/j.bbamcr.2009.03.010
unige:39496	10.13097/archive-ouverte/unige:39496
unige:39498	10.13097/archive-ouverte/unige:39498
unige:39499	10.13097/archive-ouverte/unige:39499
unige:39504	10.1111/cmi.12291
unige:39505	10.1371/journal.pone.0088682
unige:39506	10.1371/journal.pone.0087814
unige:39507	10.1091/mbc.E13-04-0219
unige:39508	10.1111/cmi.12226
unige:39509	10.14573/altex.1307081
unige:39510	10.1186/1756-0500-2-7
unige:39511	10.1016/j.devcel.2007.10.005
unige:39512	10.1128/AEM.00908-07
unige:39513	10.1242/jcs.009001
unige:39514	10.1111/j.1462-5822.2006.00877.x
unige:39515	10.1091/mbc.E06-07-0619
unige:39516	10.1242/jcs.03190
unige:39517	10.1016/j.febslet.2006.08.009
unige:39518	10.1148/radiographics.17.1.9017796
unige:39519	10.1111/j.1600-0854.2006.00478.x
unige:39520	10.1242/jcs.02808
unige:39521	10.1111/j.1462-5822.2005.00607.x
unige:39540	10.1016/j.jbiotec.2005.08.023
unige:39541	10.1016/j.ejcb.2005.09.014
unige:39542	10.1073/pnas.0507394102
unige:39543	10.1242/jcs.01524
unige:39544	10.1091/mbc.E03-12-0908
unige:39551	10.1091/mbc.E02-11-0724
unige:39552	10.1091/mbc.E02-10-0627
unige:39553	10.1073/pnas.192460999
unige:39554	10.13097/archive-ouverte/unige:39554
unige:39555	10.1016/j.ijom.2014.01.003
unige:39556	10.1007/s00134-004-2466-3
unige:39557	10.1007/s00125-005-1792-5
unige:39558	10.4103/0971-9784.129829
unige:39559	10.13097/archive-ouverte/unige:39559
unige:39560	10.1016/j.joms.2013.09.044
unige:39561	10.1007/s00423-013-1152-8
unige:39562	10.1111/j.1432-2277.2005.00143.x
unige:39563	10.1097/01.tp.0000187884.03569.d8
unige:39564	10.1111/j.1399-3089.2005.00254.x
unige:39565	10.1111/j.1399-3089.2005.00246.x
unige:39566	10.1111/j.1399-3089.2005.00238.x
unige:39567	10.1111/j.1399-3089.2005.00225.x
unige:39568	10.13097/archive-ouverte/unige:39568
unige:39569	10.1111/j.1399-3089.2004.00197.x
unige:39570	10.1111/j.1399-3089.2005.00211.x
unige:39571	10.13097/archive-ouverte/unige:39571
unige:39572	10.1051/shsconf/20140801238
unige:39574	10.1093/cercor/bhu158
unige:39577	10.1111/1467-971x.00196
unige:39578	10.1108/01437729810237196
unige:39580	10.1080/13691830701541655
unige:39581	10.1075/lplp.17.2.01gri
unige:3508	10.1021/ic034367r
unige:3509	10.1021/jp035781f
unige:3510	10.1016/S0277-5387(01)00660-X
unige:3511	10.1002/anie.200351900
unige:3512	10.1103/PhysRevB.68.205113
unige:3513	10.1021/ja0361392
unige:3514	10.1016/S0925-8388(03)00468-7
unige:3515	10.1088/0953-8984/16/8/013
unige:3516	10.1021/ja036259+
unige:3517	10.1021/jp036796g
unige:3518	10.1021/ja0374123
unige:3519	10.1016/j.jallcom.2003.11.091
unige:3520	10.1002/hlca.200490158
unige:3521	10.1007/s00214-003-0485-8
unige:3522	10.1021/ic0261068
unige:3523	10.1021/ja0260216
unige:3524	10.1021/jp0155821
unige:3525	10.1021/ja016298q
unige:3526	10.1021/ic001355m
unige:3527	10.1080/00268970050177693
unige:3528	10.1016/S0166-1280(99)00434-0
unige:3529	10.1016/S0009-2614(00)00281-5
unige:3530	10.1016/j.cplett.2009.02.006
unige:3531	10.1021/cm803019e
unige:3532	10.1016/S0925-8388(98)00557-X
unige:3533	10.1016/S0925-8388(97)00606-3
unige:3534	10.1016/S0022-2860(96)09584-1
unige:3535	10.1016/S0022-3697(97)00101-7
unige:3536	10.1002/zaac.19966220816
unige:3537	10.1117/12.201813
unige:3538	10.1023/A:1010111323172
unige:3539	10.1103/PhysRevB.43.13594
unige:3540	10.1088/0957-0233/1/8/009
unige:3542	10.1021/ic900613p
unige:3543	10.1002/chem.200802676
unige:3544	10.1002/asia.200800322
unige:3545	10.1063/1.3116784
unige:3546	10.1021/jp900541b
unige:3547	10.1021/jp811248u
unige:3548	10.1021/jp9015883
unige:3549	10.1016/j.jpcs.2009.02.010
unige:3550	10.1080/01411590802707688
unige:3551	10.1021/om900107y
unige:3552	10.1021/ic900031c
unige:3553	10.1021/ol901186n
unige:3554	10.1002/cphc.200900132
unige:3555	10.1002/chem.200802011
unige:3556	10.1039/b816637d
unige:3557	10.1016/j.cplett.2008.12.091
unige:3558	10.1002/chem.200801851
unige:3559	10.1021/ct800284g
unige:3560	10.1007/s10751-008-9891-6
unige:3561	10.1016/j.crci.2007.11.012
unige:3562	10.1103/PhysRevB.78.172104
unige:3563	10.1021/ic801537w
unige:3564	10.1021/ic801252t
unige:3565	10.1021/jp803621z
unige:3566	10.1039/b810744k
unige:3567	10.1021/jp803201q
unige:3568	10.1021/jp801482b
unige:3569	10.1021/jp801276p
unige:3570	10.1002/ejic.200800053
unige:3571	10.1021/jp801004b
unige:3572	10.1039/b718885d
unige:3573	10.1103/PhysRevLett.100.226403
unige:3574	10.1021/jp800584v
unige:3575	10.1016/j.ccr.2008.04.006
unige:3576	10.1016/j.ica.2008.03.064
unige:3577	10.1016/j.materresbull.2007.02.010
unige:3578	10.1002/mrc.2079
unige:3579	10.1515/znb-2007-1211
unige:3580	10.2533/chimia.2007.621
unige:3581	10.2533/chimia.2007.617
unige:3582	10.1021/jp073182t
unige:3583	10.1021/ja0760426
unige:3584	10.1021/jp0731912
unige:3585	10.1016/j.ica.2007.06.022
unige:3586	10.1021/jp076279o
unige:3587	10.1016/j.orggeochem.2006.11.004
unige:3588	10.1002/anie.200700773
unige:3589	10.1039/b708449h
unige:3590	10.1002/chem.200700665
unige:3591	10.1021/jp069010y
unige:3592	10.1002/chem.200700237
unige:3593	10.1021/ct600367t
unige:3594	10.1021/jp071560o
unige:3595	10.1016/j.cplett.2007.04.052
unige:3596	10.1021/ja070320j
unige:3597	10.1002/chem.200601561
unige:3598	10.1103/PhysRevB.75.155118
unige:3599	10.1002/chem.200601389
unige:3600	10.1007/s00214-007-0319-1
unige:3601	10.1209/0295-5075/77/30007
unige:3602	10.1039/b601115m
unige:3603	10.1088/0953-8984/19/3/036214
unige:3604	10.1021/ja002125+
unige:3605	10.1021/bi000009d
unige:3606	10.1016/S0022-328X(01)01098-1
unige:3607	10.1021/jp014393f
unige:39620	10.1016/j.healun.2004.02.020
unige:39621	10.1007/s00125-005-1816-1
unige:39622	10.1093/annonc/mdi047
unige:39623	10.1007/s11605-014-2533-1
unige:39624	10.1016/j.virol.2014.07.024
unige:39625	10.1096/fj.14-252569
unige:39626	10.1111/cmi.12307
unige:39627	10.1371/journal.ppat.1004263
unige:39628	10.1016/j.jclinepi.2005.11.003
unige:39629	10.2214/AJR.07.2356
unige:39634	10.1007/s00261-005-0314-8
unige:39636	10.1111/j.1399-3089.2004.00185.x
unige:39637	10.1007/s00268-005-7958-y
unige:39638	10.1016/j.anchir.2005.06.001
unige:39639	10.1097/01.tp.0000147344.73915.c8
unige:39640	10.1097/01.tp.0000163505.63159.69
unige:39641	10.1111/j.1432-2277.2005.00092.x
unige:39642	10.1097/MOT.0000000000000083
unige:39643	10.1111/tri.12323
unige:39644	10.1016/j.avsg.2013.08.003
unige:39645	10.1007/s00266-013-0248-4
unige:39646	10.1002/bjs.4900
unige:39647	10.1186/1477-7819-3-33
unige:39649	10.1111/j.1432-2277.2005.00124.x
unige:39658	10.1016/j.jprot.2014.05.013
unige:39659	10.1021/pr4000398
unige:39660	10.1002/1522-2683(200204)23:7/8<1203::AID-ELPS1203>3.0.CO;2-1
unige:39661	10.13097/archive-ouverte/unige:39661
unige:39662	10.1088/1748-0221/4/11/P11014
unige:39664	10.1103/PhysRevC.80.065204
unige:39665	10.1103/PhysRevC.80.065207
unige:39666	10.1002/pmic.200300458
unige:39667	10.1002/pmic.200300484
unige:39668	10.1002/pmic.200300478
unige:39669	10.1002/pmic.200300470
unige:39670	10.1002/pmic.200300492
unige:39671	10.1103/PhysRevC.80.035208
unige:39672	10.1016/S0014-4827(03)00055-7
unige:39673	10.1088/1748-0221/4/05/T05001
unige:39674	10.1088/1748-0221/4/07/P07001
unige:39675	10.1016/j.nuclphysa.2009.01.080
unige:39676	10.13097/archive-ouverte/unige:39676
unige:39677	10.13097/archive-ouverte/unige:39677
unige:39678	10.1023/A:1005993113820
unige:39679	10.3166/isi.19.1.67-95
unige:39681	10.1177/0956797614538458
unige:39682	10.1007/s00038-010-0213-9
unige:39683	10.3402/gha.v7.24351
unige:39685	10.1016/j.socscimed.2008.10.018
unige:39686	10.7554/eLife.03005
unige:39687	10.1007/s00038-007-6003-3
unige:39689	10.1007/s10903-007-9089-z
unige:39690	10.1371/journal.pone.0096511
unige:39698	10.1016/j.tcb.2014.03.005
unige:39699	10.13097/archive-ouverte/unige:39699
unige:39703	10.1103/PhysRevLett.113.087404
unige:39707	10.1016/j.nima.2011.02.036
unige:39708	10.1016/j.nima.2011.05.008
unige:39709	10.1103/PhysRevC.82.045208
unige:39710	10.1016/j.nima.2009.12.065
unige:39713	10.1007/978-3-642-41467-1
unige:39722	10.1007/s10016-005-0023-3
unige:39723	10.1016/S0140-6736(05)17981-1
unige:39724	10.1159/000085710
unige:39725	10.1161/CIRCULATIONAHA.104.483024
unige:39726	10.1056/NEJMicm041035
unige:39727	10.1111/j.1365-2036.2005.02552.x
unige:39728	10.13097/archive-ouverte/unige:39728
unige:39729	10.1109/TBME.2005.851504
unige:39730	10.1016/j.athoracsur.2005.07.042
unige:39732	10.1016/j.euje.2005.08.002
unige:39734	10.1016/j.earlhumdev.2014.07.008
unige:39735	10.13097/archive-ouverte/unige:39735
unige:39736	10.1103/PhysRevLett.108.152001
unige:39737	10.1103/PhysRevC.85.035210
unige:39738	10.1016/j.nima.2012.03.023
unige:39739	10.1140/epjc/s10052-011-1809-9
unige:39740	10.1103/PhysRevC.84.034604
unige:39741	10.1016/j.nima.2011.06.067
unige:39742	10.1103/PhysRevLett.107.041801
unige:39747	10.1016/j.physletb.2012.03.005
unige:39748	10.1016/j.physletb.2012.05.020
unige:39749	10.1103/PhysRevLett.109.032001
unige:39750	10.1140/epjc/s10052-012-1993-2
unige:39751	10.1103/PhysRevD.86.012007
unige:39752	10.1103/PhysRevLett.108.261802
unige:39753	10.1140/epjc/s10052-012-1965-6
unige:39754	10.1016/j.physletb.2012.09.032
unige:39755	10.1103/PhysRevD.85.031103
unige:39756	10.1103/PhysRevD.85.092002
unige:39757	10.2478/s13533-012-0182-z
unige:39759	10.4018/jismd.2013070103
unige:39760	10.1140/epjc/s10052-012-2046-6
unige:39761	10.1140/epjc/s10052-012-2056-4
unige:39762	10.1088/1748-0221/7/05/P05009
unige:39763	10.1140/epjc/s10052-012-2151-6
unige:39764	10.1103/PhysRevD.85.092014
unige:39765	10.1007/JHEP07(2012)019
unige:39766	10.1103/PhysRevC.86.014907
unige:39767	10.1140/epjc/s10052-012-2001-6
unige:39768	10.1140/epjc/s10052-013-2305-1
unige:39770	10.1080/01402382.2014.920981
unige:39778	10.1016/j.physletb.2012.06.055
unige:39779	10.1016/j.physletb.2012.05.003
unige:39780	10.1103/PhysRevD.85.112006
unige:39781	10.1103/PhysRevLett.108.241802
unige:39782	10.1007/BF00181135
unige:39783	10.1016/S0033-8389(05)70068-3
unige:39784	10.1016/S0037-198X(00)80029-2
unige:39785	10.1016/S0720-048X(99)00144-8
unige:39786	10.1016/j.diii.2013.04.013
unige:39787	10.1259/bjr.20130677
unige:39788	10.1148/radiology.202.2.9015076
unige:39789	10.13097/archive-ouverte/unige:39789
unige:39790	10.13097/archive-ouverte/unige:39790
unige:39791	10.1007/BF02439740
unige:39796	10.1148/radiology.203.2.9114116
unige:39802	10.1001/archotol.1997.01900090016003
unige:39803	10.1148/radiology.205.2.9356639
unige:39804	10.13097/archive-ouverte/unige:39804
unige:39805	10.1148/radiographics.18.5.9747615
unige:39806	10.13097/archive-ouverte/unige:39806
unige:39808	10.1109/TIP.2013.2249079
unige:39809	10.1109/TSP.2013.2259825
unige:39810	10.1109/TMI.2013.2266259
unige:39811	10.1016/j.neuroimage.2013.01.067
unige:39812	10.3934/ipi.2013.7.1251
unige:39813	10.1007/s00429-013-0504-z
unige:39814	10.1016/j.neuroscience.2013.07.021
unige:39815	10.1016/j.neuroimage.2013.05.019
unige:39816	10.3174/ajnr.A3699
unige:39817	10.1109/LSP.2013.2259813
unige:39818	10.1109/TMM.2013.2267255
unige:39819	10.1105/tpc.114.124842
unige:39820	10.1093/aob/mcu133
unige:39821	10.1109/ISBI.2013.6556663
unige:39822	10.1109/ISBI.2013.6556433
unige:39823	10.1109/ISBI.2013.6556684
unige:39824	10.1109/ISBI.2013.6556464
unige:39825	10.1109/ISBI.2013.6556819
unige:39826	10.1109/ISBI.2013.6556635
unige:39827	10.1109/ISBI.2013.6556528
unige:39830	10.13097/archive-ouverte/unige:39830
unige:39831	10.13097/archive-ouverte/unige:39831
unige:39832	10.13097/archive-ouverte/unige:39832
unige:39833	10.1109/PRNI.2013.28
unige:39836	10.1117/12.2023806
unige:39839	10.4000/questionsvives.323
unige:39851	10.1007/978-3-642-34399-5_5
unige:39854	10.1016/j.physletb.2012.06.061
unige:39855	10.1016/j.physletb.2012.08.009
unige:39856	10.1007/JHEP06(2012)039
unige:39857	10.1103/PhysRevD.85.112012
unige:39858	10.1103/PhysRevLett.109.071801
unige:39859	10.13097/archive-ouverte/unige:39859
unige:39860	10.1016/j.physletb.2012.06.013
unige:39865	10.1016/j.cyto.2004.10.017
unige:39868	10.1016/j.physletb.2012.09.017
unige:39869	10.1007/JHEP06(2012)088
unige:39870	10.1103/PhysRevLett.109.081801
unige:39871	10.1140/epjc/s10052-012-2040-z
unige:39872	10.1140/epjc/s10052-012-2157-0
unige:39873	10.1016/j.physletb.2012.07.010
unige:39874	10.1140/epjc/s10052-012-2062-6
unige:39875	10.1103/PhysRevLett.108.261804
unige:39876	10.13097/archive-ouverte/unige:39876
unige:39883	10.1016/j.physletb.2012.08.010
unige:39884	10.1007/JHEP09(2012)139
unige:39885	10.1016/j.physletb.2012.09.016
unige:39886	10.1016/j.physletb.2012.08.011
unige:39887	10.1140/epjc/s10052-012-2083-1
unige:39888	10.1016/j.physletb.2012.09.031
unige:39894	10.1136/medethics-2013-101572
unige:39895	10.1186/1745-6215-15-35
unige:39897	10.1016/j.canlet.2011.05.022
unige:39898	10.1371/journal.pone.0080231
unige:39900	10.1155/2013/159124
unige:39901	10.1093/molehr/gas043
unige:39902	10.15252/emmm.201303799
unige:39903	10.1371/journal.pone.0096160
unige:39904	10.1186/2047-2994-3-17
unige:39905	10.1007/s00134-014-3355-z
unige:39906	10.1086/676424
unige:39907	10.2471/BLT.12.117085
unige:39908	10.1186/2047-2994-2-31
unige:39909	10.1186/2047-2994-2-1
unige:39910	10.1097/MCC.0000000000000126
unige:39911	10.1097/QCO.0000000000000081
unige:39912	10.1016/S1473-3099(14)70709-1
unige:39913	10.1016/j.anchir.2005.02.016
unige:39914	10.1016/j.nmd.2004.11.001
unige:39915	10.1007/s10350-005-0194-6
unige:39916	10.1007/s10350-004-0805-7
unige:39917	10.1097/01.blo.0000157658.17056.46
unige:39918	10.1378/chest.128.3.1371
unige:39919	10.3201/eid1110.050715
unige:39920	10.1016/j.jinf.2004.11.002
unige:39921	10.1016/j.thromres.2014.03.026
unige:39922	10.1097/MBC.0000000000000039
unige:39923	10.1016/j.annemergmed.2014.01.020
unige:39924	10.1186/cc13986
unige:39925	10.13097/archive-ouverte/unige:39925
unige:39926	10.1378/chest.128.2.838
unige:39927	10.1682/JRRD.2004.11.0144
unige:39928	10.1016/s0035-1040(05)84467-8
unige:39929	10.1161/CIRCULATIONAHA.104.524538
unige:39930	10.1097/01.tp.0000161224.67535.41
unige:39931	10.1016/j.jtcvs.2005.02.004
unige:39933	10.1016/j.jtcvs.2005.02.045
unige:39934	10.1016/j.main.2005.08.003
unige:39936	10.1016/j.lfs.2005.03.038
unige:39937	10.1016/j.jas.2014.07.025
unige:39938	10.1016/j.futures.2014.08.005
unige:39939	10.1063/1.4870014
unige:39940	10.1021/jp506062j
unige:39941	10.1063/1.4871501
unige:39944	10.1002/bies.950190108
unige:39945	10.1021/ja307037z
unige:39947	10.1364/BOE.5.002715
unige:39948	10.1016/j.colsurfa.2014.07.049
unige:39949	10.1007/s10853-014-8524-5
unige:39950	10.1021/bm501004q
unige:39951	10.1021/bm5008713
unige:39953	10.1002/9780470027318.a9916
unige:39957	10.1515/apd-2015-0015
unige:39971	10.2005/09/smw-10888
unige:39972	10.1007/s00402-005-0821-7
unige:39973	10.1016/j.annemergmed.2004.12.007
unige:39975	10.1140/epjc/s10052-012-2237-1
unige:39976	10.1016/j.physletb.2012.11.039
unige:39977	10.1016/j.physletb.2012.11.058
unige:39979	10.1016/j.physletb.2012.11.040
unige:39980	10.1103/PhysRevLett.109.211803
unige:39981	10.1007/s10067-004-1080-7
unige:39982	10.1016/j.physletb.2013.01.024
unige:39983	10.1103/PhysRevLett.109.211802
unige:39984	10.1111/j.1540-8191.2005.200473.x
unige:39985	10.1140/epjc/s10052-012-2173-0
unige:39986	10.1097/01.ta.0000171990.63817.5a
unige:39987	10.1103/PhysRevD.87.012008
unige:39988	10.3727/000000005783983160
unige:39989	10.1007/JHEP12(2012)072
unige:39990	10.1152/ajpendo.00006.2005
unige:39991	10.1016/j.athoracsur.2004.09.056
unige:39992	10.1016/j.healun.2004.07.011
unige:39993	10.3727/000000005783982828
unige:39994	10.1016/j.jhep.2005.05.036
unige:39995	10.1634/stemcells.2004-0123
unige:39999	10.1016/j.transproceed.2004.12.306
unige:40000	10.1111/j.1600-6143.2005.00795.x
unige:40001	10.1210/jc.2004-0699
unige:40002	10.1097/01.ccm.0000156446.03285.e0
unige:40003	10.1016/j.physletb.2013.02.058
unige:40004	10.1103/PhysRevD.86.091103
unige:40005	10.1103/PhysRevLett.110.011802
unige:40006	10.1140/epjc/s10052-012-2241-5
unige:40007	10.1007/JHEP11(2012)138
unige:40008	10.1016/j.physletb.2013.01.049
unige:40009	10.1016/j.physletb.2012.10.069
unige:40010	10.1007/JHEP11(2012)033
unige:40011	10.1103/PhysRevD.86.092002
unige:40012	10.1140/epjc/s10052-012-2244-2
unige:40013	10.1140/epjc/s10052-012-2263-z
unige:40014	10.1007/JHEP12(2012)086
unige:40015	10.1007/JHEP12(2012)007
unige:40016	10.1007/JHEP04(2013)075
unige:40017	10.1007/JHEP12(2012)124
unige:40018	10.1103/PhysRevD.87.112001
unige:40019	10.1007/JHEP01(2013)029
unige:40020	10.1140/epjc/s10052-012-2215-7
unige:40021	10.1140/epjc/s10052-013-2301-5
unige:40023	10.13097/archive-ouverte/unige:40023
unige:40024	10.1021/nl404734z
unige:40025	10.13097/archive-ouverte/unige:40025
unige:40026	10.1111/acv.12033
unige:40027	10.1016/j.envsci.2014.04.008
unige:40032	10.13097/archive-ouverte/unige:40032
unige:40033	10.1103/PhysRevD.87.015010
unige:40034	10.1103/PhysRevD.87.012001
unige:40035	10.1088/1367-2630/15/4/043007
unige:40036	10.1016/j.physletb.2013.01.042
unige:40037	10.1016/j.physletb.2013.01.040
unige:40038	10.1103/PhysRevLett.110.022301
unige:40039	10.1140/epjc/s10052-013-2306-0
unige:40040	10.1016/j.physletb.2012.11.071
unige:40042	10.1007/JHEP01(2013)086
unige:40043	10.1016/j.physletb.2013.02.015
unige:40044	10.1016/j.physletb.2013.01.041
unige:40045	10.13097/archive-ouverte/unige:40045
unige:40046	10.13097/archive-ouverte/unige:40046
unige:40047	10.1016/j.nuclphysb.2012.07.009
unige:40048	10.1109/TMI.2013.2265136
unige:40049	10.1016/j.ejmp.2012.03.005
unige:40050	10.1088/0031-9155/58/1/169
unige:40051	10.1007/s12149-012-0667-3
unige:40053	10.2217/fmb.14.35
unige:40054	10.1118/1.4801898
unige:40055	10.1118/1.4816296
unige:40056	10.1007/s10554-013-0207-9
unige:40057	10.1148/radiol.13121038
unige:40059	10.1016/j.apenergy.2014.08.053
unige:40062	10.1097/RLU.0b013e3182638ea6
unige:40068	10.1016/j.sbspro.2013.10.685
unige:40086	10.1097/CRD.0000000000000019
unige:40087	10.1155/2014/129593
unige:40088	10.1016/j.jtcvs.2014.02.031
unige:40089	10.1111/liv.12582
unige:40090	10.1097/SHK.0000000000000065
unige:40091	10.1007/s10877-013-9542-6
unige:40092	10.1111/clr.12370
unige:40093	10.1128/mBio.01006-14
unige:40094	10.4049/jimmunol.0804198
unige:40095	10.1128/JVI.02717-09
unige:40096	10.1371/journal.ppat.1002186
unige:40098	10.1007/s00198-013-2297-6
unige:40101	10.3917/ripc.112.0271
unige:40104	10.1177/0010414004271080
unige:40105	10.1177/1356389005058475
unige:40106	10.1111/j.1475-6765.2006.00300.x
unige:40108	10.1080/13501760600924035
unige:40109	10.13097/archive-ouverte/unige:40109
unige:40110	10.13097/archive-ouverte/unige:40110
unige:40112	10.1080/13501760701576536
unige:40114	10.1017/S0143814X08000767
unige:40116	10.1111/j.1468-0491.2008.00404.x
unige:40118	10.1016/j.ecolecon.2008.06.013
unige:40119	10.1080/01402380902779097
unige:40120	10.4000/vertigo.8510
unige:40121	10.1111/j.1540-5907.2009.00405.x
unige:40122	10.1080/13876980903222864
unige:40125	10.1111/j.1662-6370.2011.02025.x
unige:40126	10.1093/jopart/mur035
unige:40127	10.1068/c11247
unige:40128	10.1111/spsr.12015
unige:40129	10.1177/0091026013487121
unige:40131	10.1007/s11077-013-9174-1
unige:40132	10.1080/13501763.2013.804280
unige:40133	10.1177/0734371X14521456
unige:40134	10.1111/spsr.12099
unige:40135	10.1111/spsr.12097
unige:40155	10.1021/ja503491k
unige:40156	10.1002/elan.201300607
unige:40157	10.1021/ac500968c
unige:40158	10.1016/j.bios.2014.04.039
unige:40159	10.1021/ac5004163
unige:40160	10.1002/elan.201300449
unige:40161	10.1016/j.physletb.2012.09.020
unige:40162	10.1140/epjc/s10052-012-2211-y
unige:40165	10.3233/JAD-130485
unige:40166	10.1259/bjr.20130308
unige:40168	10.1118/1.4819939
unige:40169	10.1016/j.mri.2013.05.010
unige:40170	10.1007/s11307-013-0632-0
unige:40171	10.1007/s00259-013-2485-9
unige:40172	10.1016/j.jacr.2013.08.010
unige:40173	10.1118/1.4828836
unige:40175	10.1140/epjc/s10052-013-2582-8
unige:40176	10.1140/epjc/s10052-014-2794-6
unige:40177	10.1103/PhysRevC.89.025205
unige:40178	10.1007/JHEP01(2014)164
unige:40179	10.1103/PhysRevLett.111.211803
unige:40180	10.1103/PhysRevD.88.032002
unige:40181	10.1103/PhysRevD.87.092003
unige:40194	10.1088/1742-6596/408/1/012085
unige:40200	10.1103/PhysRevLett.109.012001
unige:40201	10.1103/PhysRevLett.108.212001
unige:40202	10.1140/epjc/s10052-012-2039-5
unige:40203	10.1007/JHEP10(2011)143
unige:40204	10.1140/epjc/s10052-012-2043-9
unige:40205	10.1007/JHEP05(2012)128
unige:40206	10.13097/archive-ouverte/unige:40206
unige:40208	10.13097/archive-ouverte/unige:40208
unige:40209	10.13097/archive-ouverte/unige:40209
unige:40210	10.1097/HJH.0000000000000058
unige:40212	10.1212/WNL.0000000000000069
unige:40213	10.11607/ijp.3813
unige:40214	10.1007/s40266-014-0175-3
unige:40215	10.1016/j.ypmed.2010.03.008
unige:40216	10.13097/archive-ouverte/unige:40216
unige:40217	10.3928/1081597X-20131115-01
unige:40218	10.1016/S0194-5998(99)70242-1
unige:40219	10.1038/npp.2012.254
unige:40220	10.1007/s15010-012-0340-8
unige:40222	10.1029/2011EO110001
unige:40223	10.1016/j.enggeo.2008.11.006
unige:40224	10.1007/s00603-007-0134-y
unige:40225	10.1016/j.ymgme.2014.03.003
unige:40226	10.1210/en.2014-1466
unige:40227	10.1007/978-1-62703-478-4_5
unige:40228	10.3109/14397595.2013.844392
unige:40229	10.4172/2157-7633.S6-006
unige:40234	10.1086/677167
unige:40235	10.1016/j.revmed.2014.05.022
unige:40236	10.1086/669093
unige:40237	10.1016/j.vaccine.2012.10.059
unige:40238	10.1074/jbc.M113.540898
unige:40239	10.1242/jcs.122911
unige:40240	10.1074/jbc.M112.378588
unige:40241	10.1074/jbc.M111.295733
unige:40242	10.1016/j.ceca.2010.12.001
unige:40244	10.13097/archive-ouverte/unige:40244
unige:40245	10.13097/archive-ouverte/unige:40245
unige:40246	10.1111/tan.12422
unige:40247	10.1007/s11356-014-3381-y
unige:40248	10.1007/s10661-014-3891-6
unige:40249	10.1016/j.swaqe.2014.07.001
unige:40250	10.1039/C4CC05193A
unige:40253	10.1007/JHEP05(2012)157
unige:40254	10.1007/JHEP04(2012)069
unige:40255	10.1103/PhysRevD.86.052005
unige:40256	10.1016/j.physletb.2012.05.022
unige:40257	10.1159/000362122
unige:40258	10.1097/INF.0000000000000104
unige:40259	10.1093/bioinformatics/btt590
unige:40260	10.1016/j.ijmm.2013.10.010
unige:40261	10.1093/bfgp/elt032
unige:40262	10.1128/genomeA.00692-13
unige:40264	10.1080/17453670610046127
unige:40265	10.1007/s00384-005-0772-z
unige:40266	10.1016/j.jbiomech.2004.05.030
unige:40267	10.1016/j.jbiomech.2004.05.036
unige:40268	10.1016/j.transproceed.2005.09.048
unige:40269	10.1111/j.1540-8191.2005.200417.x
unige:40270	10.1007/s00405-004-0782-4
unige:40271	10.1007/s00120-005-0855-z
unige:40273	10.1128/genomeA.00691-13
unige:40274	10.1016/j.meegid.2013.09.001
unige:40275	10.1103/PhysRevLett.108.111802
