PMID	Title	Authors	Citation	First Author	Journal/Book	Publication Year	Create Date	PMCID	NIHMS ID	DATA_PUBMED	DOI	PUBMED	AOU	id	OPENALEX	DOI_OPENALEX	ID_OPENALEX	is_oa	oa_status	date_openalex	PMID_OPENALEX
31265002	Measurement of longitudinal flow decorrelations in Pb+Pb collisions at [Formula: see text] and 5.02 TeV with the ATLAS detector	Aaboud M, Aad G, Abbott B, Abdinov O, Abeloos B, Abidi SH, AbouZeid OS, Abraham NL, Abramowicz H, Abreu H, Abreu R, Abulaiti Y, Acharya BS, Adachi S, Adamczyk L, Adelman J, Adersberger M, Adye T, Affolder AA, Afik Y, Agatonovic-Jovin T, Agheorghiesei C, Aguilar-Saavedra JA, Ahlen SP, Ahmadov F, Aielli G, Akatsuka S, Akerstedt H, Åkesson TPA, Akilli E, Akimov AV, Alberghi GL, Albert J, Albicocco P, Alconada Verzini MJ, Alderweireldt SC, Aleksa M, Aleksandrov IN, Alexa C, Alexander G, Alexopoulos T, Alhroob M, Ali B, Aliev M, Alimonti G, Alison J, Alkire SP, Allbrooke BMM, Allen BW, Allport PP, Aloisio A, Alonso A, Alonso F, Alpigiani C, Alshehri AA, Alstaty MI, Alvarez Gonzalez B, Álvarez Piqueras D, Alviggi MG, Amadio BT, Amaral Coutinho Y, Amelung C, Amidei D, Amor Dos Santos SP, Amoroso S, Amundsen G, Anastopoulos C, Ancu LS, Andari N, Andeen T, Anders CF, Anders JK, Anderson KJ, Andreazza A, Andrei V, Angelidakis S, Angelozzi I, Angerami A, Anisenkov AV, Anjos N, Annovi A, Antel C, Antonelli M, Antonov A, Antrim DJ, Anulli F, Aoki M, Aperio Bella L, Arabidze G, Arai Y, Araque JP, Araujo Ferraz V, Arce ATH, Ardell RE, Arduh FA, Arguin JF, Argyropoulos S, Arik M, Armbruster AJ, Armitage LJ, et al.	Eur Phys J C Part Fields. 2018;78(2):142. doi: 10.1140/epjc/s10052-018-5605-7. Epub 2018 Feb 19.	Aaboud M	Eur Phys J C Part Fields	2018	2019/07/03	PMC6560716		0	10.1140/EPJC/S10052-018-5605-7	1	0		0					0	0
31265004	Measurement of τ polarisation in Z/γ∗ → ττ decays in proton-proton collisions at [Formula: see text] TeV with the ATLAS detector	Aaboud M, Aad G, Abbott B, Abdinov O, Abeloos B, Abidi SH, AbouZeid OS, Abraham NL, Abramowicz H, Abreu H, Abreu R, Abulaiti Y, Acharya BS, Adachi S, Adamczyk L, Adelman J, Adersberger M, Adye T, Affolder AA, Afik Y, Agatonovic-Jovin T, Agheorghiesei C, Aguilar-Saavedra JA, Ahlen SP, Ahmadov F, Aielli G, Akatsuka S, Akerstedt H, Åkesson TPA, Akilli E, Akimov AV, Alberghi GL, Albert J, Albicocco P, Alconada Verzini MJ, Alderweireldt SC, Aleksa M, Aleksandrov IN, Alexa C, Alexander G, Alexopoulos T, Alhroob M, Ali B, Aliev M, Alimonti G, Alison J, Alkire SP, Allbrooke BMM, Allen BW, Allport PP, Aloisio A, Alonso A, Alonso F, Alpigiani C, Alshehri AA, Alstaty MI, Alvarez Gonzalez B, Álvarez Piqueras D, Alviggi MG, Amadio BT, Amaral Coutinho Y, Amelung C, Amidei D, Amor Dos Santos SP, Amoroso S, Amundsen G, Anastopoulos C, Ancu LS, Andari N, Andeen T, Anders CF, Anders JK, Anderson KJ, Andreazza A, Andrei V, Angelidakis S, Angelozzi I, Angerami A, Anisenkov AV, Anjos N, Annovi A, Antel C, Antonelli M, Antonov A, Antrim DJ, Anulli F, Aoki M, Aperio Bella L, Arabidze G, Arai Y, Araque JP, Araujo Ferraz V, Arce ATH, Ardell RE, Arduh FA, Arguin JF, Argyropoulos S, Arik M, Armbruster AJ, Armitage LJ, et al.	Eur Phys J C Part Fields. 2018;78(2):163. doi: 10.1140/epjc/s10052-018-5619-1. Epub 2018 Feb 24.	Aaboud M	Eur Phys J C Part Fields	2018	2019/07/03	PMC6560714		0	10.1140/EPJC/S10052-018-5619-1	1	0		0					0	0
31265007	Search for doubly charged Higgs boson production in multi-lepton final states with the ATLAS detector using proton-proton collisions at [Formula: see text]	Aaboud M, Aad G, Abbott B, Abdinov O, Abeloos B, Abidi SH, AbouZeid OS, Abraham NL, Abramowicz H, Abreu H, Abreu R, Abulaiti Y, Acharya BS, Adachi S, Adamczyk L, Adelman J, Adersberger M, Adye T, Affolder AA, Afik Y, Agatonovic-Jovin T, Agheorghiesei C, Aguilar-Saavedra JA, Ahlen SP, Ahmadov F, Aielli G, Akatsuka S, Akerstedt H, Åkesson TPA, Akilli E, Akimov AV, Alberghi GL, Albert J, Albicocco P, Alconada Verzini MJ, Alderweireldt SC, Aleksa M, Aleksandrov IN, Alexa C, Alexander G, Alexopoulos T, Alhroob M, Ali B, Aliev M, Alimonti G, Alison J, Alkire SP, Allbrooke BMM, Allen BW, Allport PP, Aloisio A, Alonso A, Alonso F, Alpigiani C, Alshehri AA, Alstaty MI, Alvarez Gonzalez B, Álvarez Piqueras D, Alviggi MG, Amadio BT, Amaral Coutinho Y, Amelung C, Amidei D, Amor Dos Santos SP, Amoroso S, Amundsen G, Anastopoulos C, Ancu LS, Andari N, Andeen T, Anders CF, Anders JK, Anderson KJ, Andreazza A, Andrei V, Angelidakis S, Angelozzi I, Angerami A, Anisenkov AV, Anjos N, Annovi A, Antel C, Antonelli M, Antonov A, Antrim DJ, Anulli F, Aoki M, Aperio Bella L, Arabidze G, Arai Y, Araque JP, Araujo Ferraz V, Arce ATH, Ardell RE, Arduh FA, Arguin JF, Argyropoulos S, Arik M, Armbruster AJ, Armitage LJ, et al.	Eur Phys J C Part Fields. 2018;78(3):199. doi: 10.1140/epjc/s10052-018-5661-z. Epub 2018 Mar 10.	Aaboud M	Eur Phys J C Part Fields	2018	2019/07/03	PMC6560737		0	10.1140/EPJC/S10052-018-5661-Z	1	0		0					0	0
31265008	Search for heavy resonances decaying into WW in the eνμν final state in pp collisions at [Formula: see text] TeV with the ATLAS detector	Aaboud M, Aad G, Abbott B, Abdinov O, Abeloos B, Abidi SH, AbouZeid OS, Abraham NL, Abramowicz H, Abreu H, Abreu R, Abulaiti Y, Acharya BS, Adachi S, Adamczyk L, Adelman J, Adersberger M, Adye T, Affolder AA, Afik Y, Agheorghiesei C, Aguilar-Saavedra JA, Ahlen SP, Ahmadov F, Aielli G, Akatsuka S, Akerstedt H, Åkesson TPA, Akilli E, Akimov AV, Alberghi GL, Albert J, Albicocco P, Alconada Verzini MJ, Alderweireldt SC, Aleksa M, Aleksandrov IN, Alexa C, Alexander G, Alexopoulos T, Alhroob M, Ali B, Aliev M, Alimonti G, Alison J, Alkire SP, Allbrooke BMM, Allen BW, Allport PP, Aloisio A, Alonso A, Alonso F, Alpigiani C, Alshehri AA, Alstaty MI, Alvarez Gonzalez B, Álvarez Piqueras D, Alviggi MG, Amadio BT, Amaral Coutinho Y, Amelung C, Amidei D, Amor Dos Santos SP, Amoroso S, Anastopoulos C, Ancu LS, Andari N, Andeen T, Anders CF, Anders JK, Anderson KJ, Andreazza A, Andrei V, Angelidakis S, Angelozzi I, Angerami A, Anisenkov AV, Anjos N, Annovi A, Antel C, Antonelli M, Antonov A, Antrim DJ, Anulli F, Aoki M, Aperio Bella L, Arabidze G, Arai Y, Araque JP, Araujo Ferraz V, Arce ATH, Ardell RE, Arduh FA, Arguin JF, Argyropoulos S, Arik M, Armbruster AJ, Armitage LJ, Arnaez O, Arnold H, et al.	Eur Phys J C Part Fields. 2018;78(1):24. doi: 10.1140/epjc/s10052-017-5491-4. Epub 2018 Jan 13.	Aaboud M	Eur Phys J C Part Fields	2018	2019/07/03	PMC6566218		0	10.1140/EPJC/S10052-017-5491-4	1	0		0					0	0
31265009	Search for new phenomena in high-mass final states with a photon and a jet from pp collisions at [Formula: see text] = 13 TeV with the ATLAS detector	Aaboud M, Aad G, Abbott B, Abdinov O, Abeloos B, Abidi SH, AbouZeid OS, Abraham NL, Abramowicz H, Abreu H, Abreu R, Abulaiti Y, Acharya BS, Adachi S, Adamczyk L, Adelman J, Adersberger M, Adye T, Affolder AA, Afik Y, Agatonovic-Jovin T, Agheorghiesei C, Aguilar-Saavedra JA, Ahlen SP, Ahmadov F, Aielli G, Akatsuka S, Akerstedt H, Åkesson TPA, Akilli E, Akimov AV, Alberghi GL, Albert J, Albicocco P, Alconada Verzini MJ, Alderweireldt SC, Aleksa M, Aleksandrov IN, Alexa C, Alexander G, Alexopoulos T, Alhroob M, Ali B, Aliev M, Alimonti G, Alison J, Alkire SP, Allbrooke BMM, Allen BW, Allport PP, Aloisio A, Alonso A, Alonso F, Alpigiani C, Alshehri AA, Alstaty MI, Alvarez Gonzalez B, Álvarez Piqueras D, Alviggi MG, Amadio BT, Amaral Coutinho Y, Amelung C, Amidei D, Amor Dos Santos SP, Amoroso S, Amundsen G, Anastopoulos C, Ancu LS, Andari N, Andeen T, Anders CF, Anders JK, Anderson KJ, Andreazza A, Andrei V, Angelidakis S, Angelozzi I, Angerami A, Anisenkov AV, Anjos N, Annovi A, Antel C, Antonelli M, Antonov A, Antrim DJ, Anulli F, Aoki M, Aperio Bella L, Arabidze G, Arai Y, Araque JP, Araujo Ferraz V, Arce ATH, Ardell RE, Arduh FA, Arguin JF, Argyropoulos S, Arik M, Armbruster AJ, Armitage LJ, et al.	Eur Phys J C Part Fields. 2018;78(2):102. doi: 10.1140/epjc/s10052-018-5553-2. Epub 2018 Feb 3.	Aaboud M	Eur Phys J C Part Fields	2018	2019/07/03	PMC6560879		0	10.1140/EPJC/S10052-018-5553-2	1	0		0					0	0
31268251	Douleurs chroniques : du symptôme à l’homme souffrant	Allaz AF, Suter MR.	Rev Med Suisse. 2019 Jun 19;15(656):1251-1252.	Allaz AF	Rev Med Suisse	2019	2019/07/04			0		1	0		0					0	0
31268259	La profession de conseiller en génétique en Suisse	Cina V, Met-Domestici M, Davoine E, Ayme A, Brockmann C, Cordier C, Murphy A.	Rev Med Suisse. 2019 Jun 19;15(656):1291-1293.	Cina V	Rev Med Suisse	2019	2019/07/04			0		1	0		0					0	0
31268434	Erratum to: 36th International Symposium on Intensive Care and Emergency Medicine: Brussels, Belgium. 15-18 March 2016	Author et al, Bateman RM, Sharpe MD, Jagger JE, Ellis CG, Solé-Violán J, López-Rodríguez M, Herrera-Ramos E, Ruíz-Hernández J, Borderías L, Horcajada J, González-Quevedo N, Rajas O, Briones M, Rodríguez de Castro F, Rodríguez Gallego C, Esen F, Orhun G, Ergin Ozcan P, Senturk E, Ugur Yilmaz C, Orhan N, Arican N, Kaya M, Kucukerden M, Giris M, Akcan U, Bilgic Gazioglu S, Tuzun E, Riff R, Naamani O, Douvdevani A, Takegawa R, Yoshida H, Hirose T, Yamamoto N, Hagiya H, Ojima M, Akeda Y, Tasaki O, Tomono K, Shimazu T, Ono S, Kubo T, Suda S, Ueno T, Ikeda T, Hirose T, Ogura H, Takahashi H, Ojima M, Kang J, Nakamura Y, Kojima T, Shimazu T, Ikeda T, Suda S, Izutani Y, Ueno T, Ono S, Taniguchi T, O M, Dinter C, Lotz J, Eilers B, Wissmann C, Lott R, Meili MM, Schuetz PS, Hawa H, Sharshir M, Aburageila M, Salahuddin N, Chantziara V, Georgiou S, Tsimogianni A, Alexandropoulos P, Vassi A, Lagiou F, Valta M, Micha G, Chinou E, Michaloudis G, Kodaira A, Ikeda T, Ono S, Ueno T, Suda S, Izutani Y, Imaizumi H, De la Torre-Prados MV, Garcia-De la Torre A, Enguix-Armada A, Puerto-Morlan A, Perez-Valero V, Garcia-Alcantara A, Bolton N, Dudziak J, Bonney S, Tridente A, et al.	Crit Care. 2016 Oct 24;20:347. doi: 10.1186/s13054-016-1358-6. eCollection 2016.	Author et al	Crit Care	2016	2019/07/04	PMC5078922		0	10.1186/S13054-016-1358-6	1	0		0					0	0
31275616	New emerging targets in cancer immunotherapy: the role of TIM3	Friedlaender A, Addeo A, Banna G.	ESMO Open. 2019 Jun 12;4(Suppl 3):e000497. doi: 10.1136/esmoopen-2019-000497. eCollection 2019.	Friedlaender A	ESMO Open	2019	2019/07/06	PMC6579568		0	10.1136/ESMOOPEN-2019-000497	1	0		0					0	0
31278270	Survival probability of stochastic processes beyond persistence exponents	Levernier N, Dolgushev M, Bénichou O, Voituriez R, Guérin T.	Nat Commun. 2019 Jul 5;10(1):2990. doi: 10.1038/s41467-019-10841-6.	Levernier N	Nat Commun	2019	2019/07/07	PMC6611868		0	10.1038/S41467-019-10841-6	1	0		0					0	0
31281624	Impact of peroral cholangioscopy on the management of indeterminate biliary conditions: a multicentre prospective trial	Prat F, Leblanc S, Foissac F, Ponchon T, Laugier R, Bichard P, Maire F, Coumaros D, Charachon A, Vedrenne B, Boytchev I, Chaussade S, Kaddour N, Laquière A, Gaujoux S.	Frontline Gastroenterol. 2019 Jul;10(3):236-243. doi: 10.1136/flgastro-2018-100985. Epub 2018 Nov 27.	Prat F	Frontline Gastroenterol	2019	2019/07/09	PMC6583565		0	10.1136/FLGASTRO-2018-100985	1	0		0					0	0
31282121	Development of Resilience Among Rheumatoid Arthritis Patients: A Qualitative Study	Shaw Y, Bradley M, Zhang C, Dominique A, Michaud K, McDonald D, Simon TA.	Arthritis Care Res (Hoboken). 2020 Sep;72(9):1257-1265. doi: 10.1002/acr.24024.	Shaw Y	Arthritis Care Res (Hoboken)	2020	2019/07/09			0	10.1002/ACR.24024	1	0		0					0	0
31286586	Current and emerging avenues for Alzheimer's disease drug targets	Loera-Valencia R, Cedazo-Minguez A, Kenigsberg PA, Page G, Duarte AI, Giusti P, Zusso M, Robert P, Frisoni GB, Cattaneo A, Zille M, Boltze J, Cartier N, Buee L, Johansson G, Winblad B.	J Intern Med. 2019 Oct;286(4):398-437. doi: 10.1111/joim.12959. Epub 2019 Aug 29.	Loera-Valencia R	J Intern Med	2019	2019/07/10			0	10.1111/JOIM.12959	1	0		0					0	0
31296496	In vivo dynamics of T cells and their interactions with dendritic cells in mouse cutaneous graft-versus-host disease	Morin-Zorman S, Wysocki C, Zhu J, Li H, Zorman S, Matte-Martone C, Kisanga E, McNiff J, Jain D, Gonzalez D, Rothstein DM, Lakkis FG, Haberman A, Shlomchik WD.	Blood Adv. 2019 Jul 23;3(14):2082-2092. doi: 10.1182/bloodadvances.2019000227.	Morin-Zorman S	Blood Adv	2019	2019/07/13	PMC6650737		0	10.1182/BLOODADVANCES.2019000227	1	0		0					0	0
31298882	Combination of Searches for Invisible Higgs Boson Decays with the ATLAS Experiment	Aaboud M, Aad G, Abbott B, Abbott DC, Abdinov O, Abed Abud A, Abhayasinghe DK, Abidi SH, AbouZeid OS, Abraham NL, Abramowicz H, Abreu H, Abulaiti Y, Acharya BS, Adachi S, Adam L, Adam Bourdarios C, Adamczyk L, Adamek L, Adelman J, Adersberger M, Adiguzel A, Adorni S, Adye T, Affolder AA, Afik Y, Agapopoulou C, Agaras MN, Aggarwal A, Agheorghiesei C, Aguilar-Saavedra JA, Ahmadov F, Aielli G, Akatsuka S, Åkesson TPA, Akilli E, Akimov AV, Al Khoury K, Alberghi GL, Albert J, Alconada Verzini MJ, Alderweireldt S, Aleksa M, Aleksandrov IN, Alexa C, Alexandre D, Alexopoulos T, Alfonsi A, Alhroob M, Ali B, Alimonti G, Alison J, Alkire SP, Allaire C, Allbrooke BMM, Allen BW, Allport PP, Aloisio A, Alonso A, Alonso F, Alpigiani C, Alshehri AA, Alstaty MI, Alvarez Estevez M, Alvarez Gonzalez B, Álvarez Piqueras D, Alviggi MG, Amaral Coutinho Y, Ambler A, Ambroz L, Amelung C, Amidei D, Amor Dos Santos SP, Amoroso S, Amrouche CS, An F, Anastopoulos C, Andari N, Andeen T, Anders CF, Anders JK, Andreazza A, Andrei V, Anelli CR, Angelidakis S, Angelozzi I, Angerami A, Anisenkov AV, Annovi A, Antel C, Anthony MT, Antonelli M, Antrim DJA, Anulli F, Aoki M, Aparisi Pozo JA, Aperio Bella L, Arabidze G, Araque JP, Araujo Ferraz V, et al.	Phys Rev Lett. 2019 Jun 14;122(23):231801. doi: 10.1103/PhysRevLett.122.231801.	Aaboud M	Phys Rev Lett	2019	2019/07/13			0	10.1103/PHYSREVLETT.122.231801	1	0		0					0	0
31312078	Phylogenetic insight of Nonribosomal peptide synthetases (NRPS) Adenylate domain in Antibacterial potential Streptomyces BDUSMP 02 isolated from Pitchavaram Mangrove	Sivalingam P, Muthuselvam M, Pote J, Prabakar K.	Bioinformation. 2019 Jun 15;15(6):412-418. doi: 10.6026/97320630015412. eCollection 2019.	Sivalingam P	Bioinformation	2019	2019/07/18	PMC6614122		0	10.6026/97320630015412	1	0		0					0	0
31314473	Falls and Secondary Fracture Prevention	Santy-Tomlinson J, Speerin R, Hertz K, Tochon-Laruaz AC, van Oostwaard M.	2018 Jun 16. In: Hertz K, Santy-Tomlinson J, editors. Fragility Fracture Nursing: Holistic Care and Management of the Orthogeriatric Patient [Internet]. Cham (CH): Springer; 2018. Chapter 3.	Santy-Tomlinson J	Fragility Fracture Nursing: Holistic Care and Management of the Orthogeriatric Patient	2018	2018/06/16			0	10.1007/978-3-319-76681-2_3	1	0		0					0	0
31323457	Multisensory perceptual awareness: Categorical or graded?	Noel JP, Faivre N, Magosso E, Blanke O, Alais D, Wallace M.	Cortex. 2019 Nov;120:169-180. doi: 10.1016/j.cortex.2019.05.018. Epub 2019 Jun 27.	Noel JP	Cortex	2019	2019/07/20			0	10.1016/J.CORTEX.2019.05.018	1	0		0					0	0
31325033	Measuring olfaction instead of asking: it is more than luxury!	Landis BN, Hummel T.	Eur Arch Otorhinolaryngol. 2020 Jun;277(6):1843-1844. doi: 10.1007/s00405-019-05565-8. Epub 2019 Jul 19.	Landis BN	Eur Arch Otorhinolaryngol	2020	2019/07/21			0	10.1007/S00405-019-05565-8	1	0		0					0	0
31331597	[The sensory-motor approach to support the development of hospitalised children]	Martinet-Sutter M, Rossi-Jelidi M.	Soins Pediatr Pueric. 2019 Jul-Aug;40(309):22-26. doi: 10.1016/j.spp.2019.05.008.	Martinet-Sutter M	Soins Pediatr Pueric	2019	2019/07/24			0	10.1016/J.SPP.2019.05.008	1	0		0					0	0
31341953	Assessment of menstrual health status and evolution through mobile apps for fertility awareness	Symul L, Wac K, Hillard P, Salathé M.	NPJ Digit Med. 2019 Jul 16;2:64. doi: 10.1038/s41746-019-0139-4. eCollection 2019.	Symul L	NPJ Digit Med	2019	2019/07/26	PMC6635432		0	10.1038/S41746-019-0139-4	1	0		0					0	0
31353148	Maintaining the knowledge and neonatal resuscitation skills of student midwives 6 months after an educational program	Caldelari M, Floris L, Marchand C, Schuler Barazzoni M.	Arch Pediatr. 2019 Sep;26(6):385-392. doi: 10.1016/j.arcped.2019.05.001. Epub 2019 Jul 25.	Caldelari M	Arch Pediatr	2019	2019/07/30			0	10.1016/J.ARCPED.2019.05.001	1	0		0					0	0
31373696	Response to Glucocorticosteroids Predicts Olfactory Outcome After ESS in Chronic Rhinosinusitis	Bogdanov V, Walliczek-Dworschak U, Whitcroft KL, Landis BN, Hummel T.	Laryngoscope. 2020 Jul;130(7):1616-1621. doi: 10.1002/lary.28233. Epub 2019 Aug 2.	Bogdanov V	Laryngoscope	2020	2019/08/03			0	10.1002/LARY.28233	1	0		0					0	0
31386510	Magnetic Monopole Search with the Full MoEDAL Trapping Detector in 13 TeV pp Collisions Interpreted in Photon-Fusion and Drell-Yan Production	Acharya B, Alexandre J, Baines S, Benes P, Bergmann B, Bernabéu J, Bevan A, Branzas H, Campbell M, Cecchini S, Cho YM, de Montigny M, De Roeck A, Ellis JR, El Sawy M, Fairbairn M, Felea D, Frank M, Hays J, Hirt AM, Janecek J, Kim DW, Korzenev A, Lacarrère DH, Lee SC, Leroy C, Levi G, Lionti A, Mamuzic J, Margiotta A, Mauri N, Mavromatos NE, Mermod P, Mieskolainen M, Millward L, Mitsou VA, Orava R, Ostrovskiy I, Papavassiliou J, Parker B, Patrizii L, Păvălaş GE, Pinfold JL, Popa V, Pozzato M, Pospisil S, Rajantie A, Ruiz de Austri R, Sahnoun Z, Sakellariadou M, Santra A, Sarkar S, Semenoff G, Shaa A, Sirri G, Sliwa K, Soluk R, Spurio M, Staelens M, Suk M, Tenti M, Togo V, Tuszyński JA, Vento V, Vives O, Vykydal Z, Wall A, Zgura IS; MoEDAL Collaboration.	Phys Rev Lett. 2019 Jul 12;123(2):021802. doi: 10.1103/PhysRevLett.123.021802.	Acharya B	Phys Rev Lett	2019	2019/08/07			0	10.1103/PHYSREVLETT.123.021802	1	0		0					0	0
31406365	The intrinsic attractor manifold and population dynamics of a canonical cognitive circuit across waking and sleep	Chaudhuri R, Gerçek B, Pandey B, Peyrache A, Fiete I.	Nat Neurosci. 2019 Sep;22(9):1512-1520. doi: 10.1038/s41593-019-0460-x. Epub 2019 Aug 12.	Chaudhuri R	Nat Neurosci	2019	2019/08/14			0	10.1038/S41593-019-0460-X	1	0		0					0	0
31411822	Médecine d’urgence : répondre à l’accélération du temps ?	Carron PN, Sarasin F.	Rev Med Suisse. 2019 Aug 14;15(658):1363-1364.	Carron PN	Rev Med Suisse	2019	2019/08/15			0		1	0		0					0	0
31411829	[Party drugs : when « recreation » rhymes with « consultation »]	Merlo S, Jamme S, Gartner B, Fehlmann C.	Rev Med Suisse. 2019 Aug 14;15(658):1394-1396.	Merlo S	Rev Med Suisse	2019	2019/08/15			0		1	0		0					0	0
31421900	[Persistent diarrhea in a 77 year-old woman]	Herber M, Kaeuffer C, Martin A, Averous G, Nguimpi-Tambou M, Klipfel A, Hansmann Y, Lefebvre N, Argemi X, Ruch Y, Prendki V.	Rev Med Interne. 2020 Feb;41(2):134-137. doi: 10.1016/j.revmed.2019.07.001. Epub 2019 Aug 14.	Herber M	Rev Med Interne	2020	2019/08/19			0	10.1016/J.REVMED.2019.07.001	1	0		0					0	0
31436063	[An update for the treatment of osteoid osteoma]	Paulin E, Korchi AM, Peter R, Bouddabous S.	Rev Med Suisse. 2019 Aug 21;15(659):1462-1465.	Paulin E	Rev Med Suisse	2019	2019/08/23			0		1	0		0					0	0
31436065	Changer la météo	Luthy C.	Rev Med Suisse. 2019 Aug 21;15(659):1467.	Luthy C	Rev Med Suisse	2019	2019/08/23			0		1	0		0					0	0
31439848	Visualization and quantification of inhomogeneous and anisotropic magnetic fields by polarized neutron grating interferometry	Valsecchi J, Harti RP, Raventós M, Siegwart MD, Morgano M, Boillat P, Strobl M, Hautle P, Holitzner L, Filges U, Treimer W, Piegsa FM, Grünzweig C.	Nat Commun. 2019 Aug 22;10(1):3788. doi: 10.1038/s41467-019-11590-2.	Valsecchi J	Nat Commun	2019	2019/08/24	PMC6706400		0	10.1038/S41467-019-11590-2	1	0		0					0	0
31452320	Prediction of short- and long-term mortality in takotsubo syndrome: the InterTAK Prognostic Score	Wischnewsky MB, Candreva A, Bacchi B, Cammann VL, Kato K, Szawan KA, Gili S, D'Ascenzo F, Dichtl W, Citro R, Bossone E, Neuhaus M, Franke J, Sorici-Barb I, Jaguszewski M, Noutsias M, Knorr M, Heiner S, Burgdorf C, Kherad B, Tschöpe C, Sarcon A, Shinbane J, Rajan L, Michels G, Pfister R, Cuneo A, Jacobshagen C, Karakas M, Koenig W, Pott A, Meyer P, Arroja JD, Banning A, Cuculi F, Kobza R, Fischer TA, Vasankari T, Airaksinen KEJ, Napp LC, Budnik M, Dworakowski R, MacCarthy P, Kaiser C, Osswald S, Galiuto L, Chan C, Bridgman P, Beug D, Delmas C, Lairez O, El-Battrawy I, Akin I, Gilyarova E, Shilova A, Gilyarov M, Kozel M, Tousek P, Winchester DE, Galuszka J, Ukena C, Poglajen G, Carrilho-Ferreira P, Hauck C, Paolini C, Bilato C, Prasad A, Rihal CS, Liu K, Schulze PC, Bianco M, Jörg L, Rickli H, Nguyen TH, Kobayashi Y, Böhm M, Maier LS, Pinto FJ, Widimský P, Borggrefe M, Felix SB, Opolski G, Braun-Dullaeus RC, Rottbauer W, Hasenfuß G, Pieske BM, Schunkert H, Thiele H, Bauersachs J, Katus HA, Horowitz J, Di Mario C, Münzel T, Crea F, Bax JJ, Lüscher TF, Ruschitzka F, Ghadri JR, Templin C.	Eur J Heart Fail. 2019 Nov;21(11):1469-1472. doi: 10.1002/ejhf.1561. Epub 2019 Aug 27.	Wischnewsky MB	Eur J Heart Fail	2019	2019/08/28			0	10.1002/EJHF.1561	1	0		0					0	0
31466451	Insect Life Traits Are Key Factors in Mercury Accumulation and Transfer within the Terrestrial Food Web	Yung L, Bertheau C, Cazaux D, Regier N, Slaveykova VI, Chalot M.	Environ Sci Technol. 2019 Oct 1;53(19):11122-11132. doi: 10.1021/acs.est.9b04102. Epub 2019 Sep 10.	Yung L	Environ Sci Technol	2019	2019/08/31			0	10.1021/ACS.EST.9B04102	1	0		0					0	0
31468059	Preoperative high-intensity interval training is effective and safe in deconditioned patients with lung cancer: A randomized clinical trial	Bhatia C, Kayser B.	J Rehabil Med. 2019 Oct 3;51(9):712-718. doi: 10.2340/16501977-2592.	Bhatia C	J Rehabil Med	2019	2019/08/31			0	10.2340/16501977-2592	1	0		0					0	0
31491254	Comparison of Fragmentation Functions for Jets Dominated by Light Quarks and Gluons from pp and Pb+Pb Collisions in ATLAS	Aaboud M, Aad G, Abbott B, Abdinov O, Abeloos B, Abhayasinghe DK, Abidi SH, AbouZeid OS, Abraham NL, Abramowicz H, Abreu H, Abulaiti Y, Acharya BS, Adachi S, Adamczyk L, Adelman J, Adersberger M, Adiguzel A, Adye T, Affolder AA, Afik Y, Agheorghiesei C, Aguilar-Saavedra JA, Ahmadov F, Aielli G, Akatsuka S, Åkesson TPA, Akilli E, Akimov AV, Alberghi GL, Albert J, Albicocco P, Alconada Verzini MJ, Alderweireldt S, Aleksa M, Aleksandrov IN, Alexa C, Alexopoulos T, Alhroob M, Ali B, Alimonti G, Alison J, Alkire SP, Allaire C, Allbrooke BMM, Allen BW, Allport PP, Aloisio A, Alonso A, Alonso F, Alpigiani C, Alshehri AA, Alstaty MI, Alvarez Gonzalez B, Álvarez Piqueras D, Alviggi MG, Amadio BT, Amaral Coutinho Y, Ambroz L, Amelung C, Amidei D, Amor Dos Santos SP, Amoroso S, Amrouche CS, Anastopoulos C, Ancu LS, Andari N, Andeen T, Anders CF, Anders JK, Anderson KJ, Andreazza A, Andrei V, Anelli CR, Angelidakis S, Angelozzi I, Angerami A, Anisenkov AV, Annovi A, Antel C, Anthony MT, Antonelli M, Antrim DJA, Anulli F, Aoki M, Aparisi Pozo JA, Aperio Bella L, Arabidze G, Araque JP, Araujo Ferraz V, Araujo Pereira R, Arce ATH, Ardell RE, Arduh FA, Arguin JF, Argyropoulos S, Armbruster AJ, Armitage LJ, Armstrong A, Arnaez O, et al.	Phys Rev Lett. 2019 Jul 26;123(4):042001. doi: 10.1103/PhysRevLett.123.042001.	Aaboud M	Phys Rev Lett	2019	2019/09/07			0	10.1103/PHYSREVLETT.123.042001	1	0		0					0	0
